converter_type,item_group_id,bucket_signature_index,bucket_group_ids,section_type,section_group,open_slot,candidate_index,option_id,value_0,value_1,probability,probability_source,tier,mapping_status,source_block_index,source_file_offset
normal,0,5,0,11,0,3,16,464,14,0,0.5,float_a,2,structural_candidate,55,0x28e18
normal,0,5,0,11,0,4,1,0,26,0,10.8800001,float_a,1,structural_candidate,55,0x28f98
normal,0,5,0,11,0,4,2,0,33,0,10.8800001,float_a,2,structural_candidate,55,0x28fb0
normal,0,5,0,11,0,4,3,0,40,0,1.27999997,float_a,3,structural_candidate,55,0x28fc8
normal,0,5,0,11,0,4,4,351,98,0,10.8800001,float_a,1,structural_candidate,55,0x28fe0
normal,0,5,0,11,0,4,5,351,149,0,10.8800001,float_a,2,structural_candidate,55,0x28ff8
normal,0,5,0,11,0,4,6,351,200,0,1.27999997,float_a,3,structural_candidate,55,0x29010
normal,0,5,0,11,0,4,7,725,690,0,10.8800001,float_a,1,structural_candidate,55,0x29028
normal,0,5,0,11,0,4,8,725,1100,0,10.8800001,float_a,2,structural_candidate,55,0x29040
normal,0,5,0,11,0,4,9,725,1510,0,1.27999997,float_a,3,structural_candidate,55,0x29058
normal,0,5,0,11,0,4,10,352,100,0,10.8800001,float_a,1,structural_candidate,55,0x29070
normal,0,5,0,11,0,4,11,352,120,0,10.8800001,float_a,2,structural_candidate,55,0x29088
normal,0,5,0,11,0,4,12,352,144,0,1.26999998,float_a,3,structural_candidate,55,0x290a0
normal,0,5,0,11,0,4,13,460,88,0,1.26999998,float_a,1,structural_candidate,55,0x290b8
normal,0,5,0,11,0,4,14,460,106,0,0.300000012,float_a,2,structural_candidate,55,0x290d0
normal,0,5,0,11,0,4,15,70,18,0,1.26999998,float_a,1,structural_candidate,55,0x290e8
normal,0,5,0,11,0,4,16,70,22,0,0.300000012,float_a,2,structural_candidate,55,0x29100
normal,0,5,0,11,0,4,17,463,30,0,1.26999998,float_a,1,structural_candidate,55,0x29118
normal,0,5,0,11,0,4,18,463,42,0,0.300000012,float_a,2,structural_candidate,55,0x29130
normal,0,5,0,11,0,4,19,464,11,0,1.26999998,float_a,1,structural_candidate,55,0x29148
normal,0,5,0,11,0,4,20,464,14,0,0.300000012,float_a,2,structural_candidate,55,0x29160
normal,0,5,0,11,0,4,21,466,22,0,1.26999998,float_a,1,structural_candidate,55,0x29178
normal,0,5,0,11,0,4,22,466,24,0,0.300000012,float_a,2,structural_candidate,55,0x29190
improved,0,5,0,11,0,1,1,63,232,0,7.5,float_b,1,structural_candidate,55,0x286e0
improved,0,5,0,11,0,1,2,63,446,0,5,float_b,2,structural_candidate,55,0x286f8
improved,0,5,0,11,0,1,3,67,232,0,7.5,float_b,1,structural_candidate,55,0x28710
improved,0,5,0,11,0,1,4,67,446,0,5,float_b,2,structural_candidate,55,0x28728
improved,0,5,0,11,0,1,5,66,232,0,7.5,float_b,1,structural_candidate,55,0x28740
improved,0,5,0,11,0,1,6,66,446,0,5,float_b,2,structural_candidate,55,0x28758
improved,0,5,0,11,0,1,7,64,232,0,7.5,float_b,1,structural_candidate,55,0x28770
improved,0,5,0,11,0,1,8,64,446,0,5,float_b,2,structural_candidate,55,0x28788
improved,0,5,0,11,0,1,9,65,232,0,7.5,float_b,1,structural_candidate,55,0x287a0
improved,0,5,0,11,0,1,10,65,446,0,5,float_b,2,structural_candidate,55,0x287b8
improved,0,5,0,11,0,1,11,68,232,0,7.5,float_b,1,structural_candidate,55,0x287d0
improved,0,5,0,11,0,1,12,68,446,0,5,float_b,2,structural_candidate,55,0x287e8
improved,0,5,0,11,0,1,13,69,232,0,7.5,float_b,1,structural_candidate,55,0x28800
improved,0,5,0,11,0,1,14,69,446,0,5,float_b,2,structural_candidate,55,0x28818
improved,0,5,0,11,0,1,15,736,300,0,7.5,float_b,1,structural_candidate,55,0x28830
improved,0,5,0,11,0,1,16,736,400,0,5,float_b,2,structural_candidate,55,0x28848
improved,0,5,0,11,0,2,1,63,446,0,2.8499999,float_b,2,structural_candidate,55,0x289c8
improved,0,5,0,11,0,2,2,67,446,0,2.8599999,float_b,2,structural_candidate,55,0x289e0
improved,0,5,0,11,0,2,3,66,446,0,2.8599999,float_b,2,structural_candidate,55,0x289f8
improved,0,5,0,11,0,2,4,64,446,0,2.8599999,float_b,2,structural_candidate,55,0x28a10
improved,0,5,0,11,0,2,5,65,446,0,2.8499999,float_b,2,structural_candidate,55,0x28a28
improved,0,5,0,11,0,2,6,68,446,0,2.8599999,float_b,2,structural_candidate,55,0x28a40
improved,0,5,0,11,0,2,7,69,446,0,2.8599999,float_b,2,structural_candidate,55,0x28a58
improved,0,5,0,11,0,2,8,0,26,0,8,float_b,1,structural_candidate,55,0x28a70
improved,0,5,0,11,0,2,9,0,33,0,8,float_b,2,structural_candidate,55,0x28a88
improved,0,5,0,11,0,2,10,351,98,0,8,float_b,1,structural_candidate,55,0x28aa0
improved,0,5,0,11,0,2,11,351,149,0,8,float_b,2,structural_candidate,55,0x28ab8
improved,0,5,0,11,0,2,12,725,690,0,8,float_b,1,structural_candidate,55,0x28ad0
improved,0,5,0,11,0,2,13,725,1100,0,8,float_b,2,structural_candidate,55,0x28ae8
improved,0,5,0,11,0,2,14,352,100,0,8,float_b,1,structural_candidate,55,0x28b00
improved,0,5,0,11,0,2,15,352,120,0,8,float_b,2,structural_candidate,55,0x28b18
improved,0,5,0,11,0,2,16,460,88,0,8,float_b,1,structural_candidate,55,0x28b30
improved,0,5,0,11,0,2,17,460,106,0,8,float_b,2,structural_candidate,55,0x28b48
improved,0,5,0,11,0,3,1,0,26,0,11.5,float_b,1,structural_candidate,55,0x28cb0
improved,0,5,0,11,0,3,2,0,33,0,1,float_b,2,structural_candidate,55,0x28cc8
improved,0,5,0,11,0,3,3,351,98,0,11.5,float_b,1,structural_candidate,55,0x28ce0
improved,0,5,0,11,0,3,4,351,149,0,1,float_b,2,structural_candidate,55,0x28cf8
improved,0,5,0,11,0,3,5,725,690,0,11.5,float_b,1,structural_candidate,55,0x28d10
improved,0,5,0,11,0,3,6,725,1100,0,1,float_b,2,structural_candidate,55,0x28d28
improved,0,5,0,11,0,3,7,352,100,0,11.5,float_b,1,structural_candidate,55,0x28d40
improved,0,5,0,11,0,3,8,352,120,0,1,float_b,2,structural_candidate,55,0x28d58
improved,0,5,0,11,0,3,9,460,88,0,11.5,float_b,1,structural_candidate,55,0x28d70
improved,0,5,0,11,0,3,10,460,106,0,1,float_b,2,structural_candidate,55,0x28d88
improved,0,5,0,11,0,3,11,70,18,0,11.5,float_b,1,structural_candidate,55,0x28da0
improved,0,5,0,11,0,3,12,70,22,0,1,float_b,2,structural_candidate,55,0x28db8
improved,0,5,0,11,0,3,13,463,30,0,11.5,float_b,1,structural_candidate,55,0x28dd0
improved,0,5,0,11,0,3,14,463,42,0,1,float_b,2,structural_candidate,55,0x28de8
improved,0,5,0,11,0,3,15,464,11,0,11.5,float_b,1,structural_candidate,55,0x28e00
improved,0,5,0,11,0,3,16,464,14,0,1,float_b,2,structural_candidate,55,0x28e18
improved,0,5,0,11,0,4,1,0,26,0,9.71000004,float_b,1,structural_candidate,55,0x28f98
improved,0,5,0,11,0,4,2,0,33,0,9.71000004,float_b,2,structural_candidate,55,0x28fb0
improved,0,5,0,11,0,4,3,0,40,0,2.11999989,float_b,3,structural_candidate,55,0x28fc8
improved,0,5,0,11,0,4,4,351,98,0,9.71000004,float_b,1,structural_candidate,55,0x28fe0
improved,0,5,0,11,0,4,5,351,149,0,9.71000004,float_b,2,structural_candidate,55,0x28ff8
improved,0,5,0,11,0,4,6,351,200,0,2.11999989,float_b,3,structural_candidate,55,0x29010
improved,0,5,0,11,0,4,7,725,690,0,9.71000004,float_b,1,structural_candidate,55,0x29028
improved,0,5,0,11,0,4,8,725,1100,0,9.71000004,float_b,2,structural_candidate,55,0x29040
improved,0,5,0,11,0,4,9,725,1510,0,2.11999989,float_b,3,structural_candidate,55,0x29058
improved,0,5,0,11,0,4,10,352,100,0,9.71000004,float_b,1,structural_candidate,55,0x29070
improved,0,5,0,11,0,4,11,352,120,0,9.71000004,float_b,2,structural_candidate,55,0x29088
improved,0,5,0,11,0,4,12,352,144,0,2.1099999,float_b,3,structural_candidate,55,0x290a0
improved,0,5,0,11,0,4,13,460,88,0,2.1099999,float_b,1,structural_candidate,55,0x290b8
improved,0,5,0,11,0,4,14,460,106,0,0.660000026,float_b,2,structural_candidate,55,0x290d0
improved,0,5,0,11,0,4,15,70,18,0,2.1099999,float_b,1,structural_candidate,55,0x290e8
improved,0,5,0,11,0,4,16,70,22,0,0.660000026,float_b,2,structural_candidate,55,0x29100
improved,0,5,0,11,0,4,17,463,30,0,2.1099999,float_b,1,structural_candidate,55,0x29118
improved,0,5,0,11,0,4,18,463,42,0,0.660000026,float_b,2,structural_candidate,55,0x29130
improved,0,5,0,11,0,4,19,464,11,0,2.1099999,float_b,1,structural_candidate,55,0x29148
improved,0,5,0,11,0,4,20,464,14,0,0.660000026,float_b,2,structural_candidate,55,0x29160
improved,0,5,0,11,0,4,21,466,22,0,2.1099999,float_b,1,structural_candidate,55,0x29178
improved,0,5,0,11,0,4,22,466,24,0,0.660000026,float_b,2,structural_candidate,55,0x29190
fake,0,5,0,11,1,1,1,63,232,0,12.5,float_a,1,structural_candidate,59,0x2b5a0
fake,0,5,0,11,1,1,2,67,232,0,12.5,float_a,1,structural_candidate,59,0x2b5b8
fake,0,5,0,11,1,1,3,66,232,0,12.5,float_a,1,structural_candidate,59,0x2b5d0
fake,0,5,0,11,1,1,4,64,232,0,12.5,float_a,1,structural_candidate,59,0x2b5e8
fake,0,5,0,11,1,1,5,65,232,0,12.5,float_a,1,structural_candidate,59,0x2b600
fake,0,5,0,11,1,1,6,68,232,0,12.5,float_a,1,structural_candidate,59,0x2b618
fake,0,5,0,11,1,1,7,69,232,0,12.5,float_a,1,structural_candidate,59,0x2b630
fake,0,5,0,11,1,1,8,736,200,0,12.5,float_a,1,structural_candidate,59,0x2b648
fake,0,5,0,11,1,2,1,63,232,0,8.32999992,float_a,1,structural_candidate,59,0x2b888
fake,0,5,0,11,1,2,2,67,232,0,8.34000015,float_a,1,structural_candidate,59,0x2b8a0
fake,0,5,0,11,1,2,3,66,232,0,8.34000015,float_a,1,structural_candidate,59,0x2b8b8
fake,0,5,0,11,1,2,4,64,232,0,8.34000015,float_a,1,structural_candidate,59,0x2b8d0
fake,0,5,0,11,1,2,5,65,232,0,8.32999992,float_a,1,structural_candidate,59,0x2b8e8
fake,0,5,0,11,1,2,6,68,232,0,8.34000015,float_a,1,structural_candidate,59,0x2b900
fake,0,5,0,11,1,2,7,69,232,0,8.32999992,float_a,1,structural_candidate,59,0x2b918
fake,0,5,0,11,1,2,8,0,26,0,8.32999992,float_a,1,structural_candidate,59,0x2b930
fake,0,5,0,11,1,2,9,351,98,0,8.32999992,float_a,1,structural_candidate,59,0x2b948
fake,0,5,0,11,1,2,10,725,690,0,8.32999992,float_a,1,structural_candidate,59,0x2b960
fake,0,5,0,11,1,2,11,352,100,0,8.32999992,float_a,1,structural_candidate,59,0x2b978
fake,0,5,0,11,1,2,12,460,88,0,8.32999992,float_a,1,structural_candidate,59,0x2b990
fake,0,5,0,11,1,3,1,0,26,0,17.5,float_a,1,structural_candidate,59,0x2bb70
fake,0,5,0,11,1,3,2,0,33,0,4.28999996,float_a,2,structural_candidate,59,0x2bb88
fake,0,5,0,11,1,3,3,351,98,0,17.5,float_a,1,structural_candidate,59,0x2bba0
fake,0,5,0,11,1,3,4,351,149,0,4.28999996,float_a,2,structural_candidate,59,0x2bbb8
fake,0,5,0,11,1,3,5,725,690,0,17.5,float_a,1,structural_candidate,59,0x2bbd0
fake,0,5,0,11,1,3,6,725,1100,0,4.28999996,float_a,2,structural_candidate,59,0x2bbe8
fake,0,5,0,11,1,3,7,352,100,0,17.5,float_a,1,structural_candidate,59,0x2bc00
fake,0,5,0,11,1,3,8,352,120,0,4.28999996,float_a,2,structural_candidate,59,0x2bc18
fake,0,5,0,11,1,3,9,460,88,0,4.28000021,float_a,1,structural_candidate,59,0x2bc30
fake,0,5,0,11,1,3,10,70,18,0,4.28000021,float_a,1,structural_candidate,59,0x2bc48
fake,0,5,0,11,1,3,11,463,30,0,4.28000021,float_a,1,structural_candidate,59,0x2bc60
fake,0,5,0,11,1,4,1,0,26,0,9.88000011,float_a,1,structural_candidate,59,0x2be58
fake,0,5,0,11,1,4,2,0,33,0,9.88000011,float_a,2,structural_candidate,59,0x2be70
fake,0,5,0,11,1,4,3,0,40,0,4.86999989,float_a,3,structural_candidate,59,0x2be88
fake,0,5,0,11,1,4,4,351,98,0,9.88000011,float_a,1,structural_candidate,59,0x2bea0
fake,0,5,0,11,1,4,5,351,149,0,9.88000011,float_a,2,structural_candidate,59,0x2beb8
fake,0,5,0,11,1,4,6,351,200,0,4.86999989,float_a,3,structural_candidate,59,0x2bed0
fake,0,5,0,11,1,4,7,725,690,0,9.88000011,float_a,1,structural_candidate,59,0x2bee8
fake,0,5,0,11,1,4,8,725,1100,0,9.88000011,float_a,2,structural_candidate,59,0x2bf00
fake,0,5,0,11,1,4,9,725,1510,0,4.86999989,float_a,3,structural_candidate,59,0x2bf18
fake,0,5,0,11,1,4,10,352,100,0,9.86999989,float_a,1,structural_candidate,59,0x2bf30
fake,0,5,0,11,1,4,11,352,120,0,9.86999989,float_a,2,structural_candidate,59,0x2bf48
fake,0,5,0,11,1,4,12,352,144,0,4.86999989,float_a,3,structural_candidate,59,0x2bf60
fake,0,5,0,11,1,4,13,460,88,0,0.300000012,float_a,1,structural_candidate,59,0x2bf78
fake,0,5,0,11,1,4,14,70,18,0,0.300000012,float_a,1,structural_candidate,59,0x2bf90
fake,0,5,0,11,1,4,15,463,30,0,0.300000012,float_a,1,structural_candidate,59,0x2bfa8
fake,0,5,0,11,1,4,16,464,11,0,0.300000012,float_a,1,structural_candidate,59,0x2bfc0
fake,0,5,0,11,1,4,17,466,22,0,0.300000012,float_a,1,structural_candidate,59,0x2bfd8
burning,0,5,0,11,3,1,1,63,446,0,7.5,float_a,2,structural_candidate,62,0x2d8b0
burning,0,5,0,11,3,1,2,63,656,0,5,float_a,3,structural_candidate,62,0x2d8c8
burning,0,5,0,11,3,1,3,67,446,0,7.5,float_a,2,structural_candidate,62,0x2d8e0
burning,0,5,0,11,3,1,4,67,656,0,5,float_a,3,structural_candidate,62,0x2d8f8
burning,0,5,0,11,3,1,5,66,446,0,7.5,float_a,2,structural_candidate,62,0x2d910
burning,0,5,0,11,3,1,6,66,656,0,5,float_a,3,structural_candidate,62,0x2d928
burning,0,5,0,11,3,1,7,64,446,0,7.5,float_a,2,structural_candidate,62,0x2d940
burning,0,5,0,11,3,1,8,64,656,0,5,float_a,3,structural_candidate,62,0x2d958
burning,0,5,0,11,3,1,9,65,446,0,7.5,float_a,2,structural_candidate,62,0x2d970
burning,0,5,0,11,3,1,10,65,656,0,5,float_a,3,structural_candidate,62,0x2d988
burning,0,5,0,11,3,1,11,68,446,0,7.5,float_a,2,structural_candidate,62,0x2d9a0
burning,0,5,0,11,3,1,12,68,656,0,5,float_a,3,structural_candidate,62,0x2d9b8
burning,0,5,0,11,3,1,13,69,446,0,7.5,float_a,2,structural_candidate,62,0x2d9d0
burning,0,5,0,11,3,1,14,69,656,0,5,float_a,3,structural_candidate,62,0x2d9e8
burning,0,5,0,11,3,1,15,736,300,0,7.5,float_a,2,structural_candidate,62,0x2da00
burning,0,5,0,11,3,1,16,736,400,0,5,float_a,3,structural_candidate,62,0x2da18
burning,0,5,0,11,3,2,1,63,880,0,2.8499999,float_a,4,structural_candidate,62,0x2db98
burning,0,5,0,11,3,2,2,67,880,0,2.8599999,float_a,4,structural_candidate,62,0x2dbb0
burning,0,5,0,11,3,2,3,66,880,0,2.8599999,float_a,4,structural_candidate,62,0x2dbc8
burning,0,5,0,11,3,2,4,64,880,0,2.8599999,float_a,4,structural_candidate,62,0x2dbe0
burning,0,5,0,11,3,2,5,65,880,0,2.8499999,float_a,4,structural_candidate,62,0x2dbf8
burning,0,5,0,11,3,2,6,68,880,0,2.8599999,float_a,4,structural_candidate,62,0x2dc10
burning,0,5,0,11,3,2,7,69,880,0,2.8599999,float_a,4,structural_candidate,62,0x2dc28
burning,0,5,0,11,3,2,8,0,26,0,8,float_a,1,structural_candidate,62,0x2dc40
burning,0,5,0,11,3,2,9,0,33,0,8,float_a,2,structural_candidate,62,0x2dc58
burning,0,5,0,11,3,2,10,351,98,0,8,float_a,1,structural_candidate,62,0x2dc70
burning,0,5,0,11,3,2,11,351,149,0,8,float_a,2,structural_candidate,62,0x2dc88
burning,0,5,0,11,3,2,12,725,690,0,8,float_a,1,structural_candidate,62,0x2dca0
burning,0,5,0,11,3,2,13,725,1100,0,8,float_a,2,structural_candidate,62,0x2dcb8
burning,0,5,0,11,3,2,14,352,100,0,8,float_a,1,structural_candidate,62,0x2dcd0
burning,0,5,0,11,3,2,15,352,120,0,8,float_a,2,structural_candidate,62,0x2dce8
burning,0,5,0,11,3,2,16,460,88,0,8,float_a,1,structural_candidate,62,0x2dd00
burning,0,5,0,11,3,2,17,460,106,0,8,float_a,2,structural_candidate,62,0x2dd18
burning,0,5,0,11,3,3,1,0,26,0,9.5,float_a,1,structural_candidate,62,0x2de80
burning,0,5,0,11,3,3,2,0,33,0,2,float_a,2,structural_candidate,62,0x2de98
burning,0,5,0,11,3,3,3,0,40,0,1,float_a,3,structural_candidate,62,0x2deb0
burning,0,5,0,11,3,3,4,351,98,0,9.5,float_a,1,structural_candidate,62,0x2dec8
burning,0,5,0,11,3,3,5,351,149,0,2,float_a,2,structural_candidate,62,0x2dee0
burning,0,5,0,11,3,3,6,351,200,0,1,float_a,3,structural_candidate,62,0x2def8
burning,0,5,0,11,3,3,7,725,690,0,9.5,float_a,1,structural_candidate,62,0x2df10
burning,0,5,0,11,3,3,8,725,1100,0,2,float_a,2,structural_candidate,62,0x2df28
burning,0,5,0,11,3,3,9,725,1510,0,1,float_a,3,structural_candidate,62,0x2df40
burning,0,5,0,11,3,3,10,352,100,0,9.5,float_a,1,structural_candidate,62,0x2df58
burning,0,5,0,11,3,3,11,352,120,0,2,float_a,2,structural_candidate,62,0x2df70
burning,0,5,0,11,3,3,12,352,144,0,1,float_a,3,structural_candidate,62,0x2df88
burning,0,5,0,11,3,3,13,460,88,0,9.5,float_a,1,structural_candidate,62,0x2dfa0
burning,0,5,0,11,3,3,14,460,106,0,2,float_a,2,structural_candidate,62,0x2dfb8
burning,0,5,0,11,3,3,15,460,127,0,1,float_a,3,structural_candidate,62,0x2dfd0
burning,0,5,0,11,3,3,16,70,18,0,9.5,float_a,1,structural_candidate,62,0x2dfe8
burning,0,5,0,11,3,3,17,70,22,0,2,float_a,2,structural_candidate,62,0x2e000
burning,0,5,0,11,3,3,18,70,26,0,1,float_a,3,structural_candidate,62,0x2e018
burning,0,5,0,11,3,3,19,463,30,0,9.5,float_a,1,structural_candidate,62,0x2e030
burning,0,5,0,11,3,3,20,463,42,0,2,float_a,2,structural_candidate,62,0x2e048
burning,0,5,0,11,3,3,21,463,54,0,1,float_a,3,structural_candidate,62,0x2e060
burning,0,5,0,11,3,3,22,464,11,0,9.5,float_a,1,structural_candidate,62,0x2e078
burning,0,5,0,11,3,3,23,464,14,0,2,float_a,2,structural_candidate,62,0x2e090
burning,0,5,0,11,3,3,24,464,17,0,1,float_a,3,structural_candidate,62,0x2e0a8
burning,0,5,0,11,3,4,1,0,33,0,8.34000015,float_a,2,structural_candidate,62,0x2e168
burning,0,5,0,11,3,4,2,0,40,0,2.1099999,float_a,3,structural_candidate,62,0x2e180
burning,0,5,0,11,3,4,3,0,47,0,0.670000017,float_a,4,structural_candidate,62,0x2e198
burning,0,5,0,11,3,4,4,351,149,0,8.32999992,float_a,2,structural_candidate,62,0x2e1b0
burning,0,5,0,11,3,4,5,351,200,0,2.1099999,float_a,3,structural_candidate,62,0x2e1c8
burning,0,5,0,11,3,4,6,351,251,0,0.670000017,float_a,4,structural_candidate,62,0x2e1e0
burning,0,5,0,11,3,4,7,725,1100,0,8.32999992,float_a,2,structural_candidate,62,0x2e1f8
burning,0,5,0,11,3,4,8,725,1510,0,2.1099999,float_a,3,structural_candidate,62,0x2e210
burning,0,5,0,11,3,4,9,725,1920,0,0.670000017,float_a,4,structural_candidate,62,0x2e228
burning,0,5,0,11,3,4,10,352,120,0,8.32999992,float_a,2,structural_candidate,62,0x2e240
burning,0,5,0,11,3,4,11,352,144,0,2.1099999,float_a,3,structural_candidate,62,0x2e258
burning,0,5,0,11,3,4,12,352,173,0,0.670000017,float_a,4,structural_candidate,62,0x2e270
burning,0,5,0,11,3,4,13,460,106,0,8.32999992,float_a,2,structural_candidate,62,0x2e288
burning,0,5,0,11,3,4,14,460,127,0,2.1099999,float_a,3,structural_candidate,62,0x2e2a0
burning,0,5,0,11,3,4,15,460,152,0,0.670000017,float_a,4,structural_candidate,62,0x2e2b8
burning,0,5,0,11,3,4,16,70,22,0,8.32999992,float_a,2,structural_candidate,62,0x2e2d0
burning,0,5,0,11,3,4,17,70,26,0,2.1099999,float_a,3,structural_candidate,62,0x2e2e8
burning,0,5,0,11,3,4,18,70,30,0,0.670000017,float_a,4,structural_candidate,62,0x2e300
burning,0,5,0,11,3,4,19,463,42,0,8.32999992,float_a,2,structural_candidate,62,0x2e318
burning,0,5,0,11,3,4,20,463,54,0,2.1099999,float_a,3,structural_candidate,62,0x2e330
burning,0,5,0,11,3,4,21,463,66,0,0.670000017,float_a,4,structural_candidate,62,0x2e348
burning,0,5,0,11,3,4,22,464,14,0,8.32999992,float_a,2,structural_candidate,62,0x2e360
burning,0,5,0,11,3,4,23,464,17,0,2.1099999,float_a,3,structural_candidate,62,0x2e378
burning,0,5,0,11,3,4,24,464,20,0,0.670000017,float_a,4,structural_candidate,62,0x2e390
burning,0,5,0,11,3,4,25,466,24,0,8.32999992,float_a,2,structural_candidate,62,0x2e3a8
burning,0,5,0,11,3,4,26,466,26,0,2.1099999,float_a,3,structural_candidate,62,0x2e3c0
burning,0,5,0,11,3,4,27,466,28,0,0.670000017,float_a,4,structural_candidate,62,0x2e3d8
normal,1,6,1,11,0,1,1,63,232,0,10,float_a,1,structural_candidate,66,0x30770
normal,1,6,1,11,0,1,2,63,446,0,2.5,float_a,2,structural_candidate,66,0x30788
normal,1,6,1,11,0,1,3,67,232,0,10,float_a,1,structural_candidate,66,0x307a0
normal,1,6,1,11,0,1,4,67,446,0,2.5,float_a,2,structural_candidate,66,0x307b8
normal,1,6,1,11,0,1,5,66,232,0,10,float_a,1,structural_candidate,66,0x307d0
normal,1,6,1,11,0,1,6,66,446,0,2.5,float_a,2,structural_candidate,66,0x307e8
normal,1,6,1,11,0,1,7,64,232,0,10,float_a,1,structural_candidate,66,0x30800
normal,1,6,1,11,0,1,8,64,446,0,2.5,float_a,2,structural_candidate,66,0x30818
normal,1,6,1,11,0,1,9,65,232,0,10,float_a,1,structural_candidate,66,0x30830
